timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label,vehicle_x,vehicle_y,vehicle_yaw,rel_x_vehicle,rel_y_vehicle,global_x,global_y,cov_xx,cov_xy,cov_yy,sigma_x,sigma_y
31.0,right,-13.068,-9.616,0.96,real,-39.781,-2.613,-1.4041999999999997,13.068000000000001,9.615999999999998,-28.131110306169735,-13.90548201776684,0.05134489239678263,0.04007433537456416,0.05384269029011546,0.2265941137734664,0.23204027730141044
31.0,right,-9.259,-6.771,0.72,real,-39.781,-2.613,-1.4041999999999997,9.259,6.770999999999999,-31.56835514751468,-10.620995162769917,0.03203451853598358,0.02003373626474979,0.033045711837547606,0.17898189443623502,0.18178479539705075
31.0,right,-5.454,-4.786,0.9,real,-39.781,-2.613,-1.4041999999999997,5.454000000000001,4.785999999999999,-34.15684346930824,-7.19784190766457,0.018903299827963384,0.007854831479622825,0.02213540349990098,0.13748927168315128,0.14877971467878603
31.0,right,-1.576,-3.827,0.84,real,-39.781,-2.613,-1.4041999999999997,1.5760000000000005,3.827,-35.745642219509534,-3.5325610819489164,0.012757582451743774,0.0011303624861537856,0.01746042855968607,0.11294946857663286,0.13213791492106294
31.0,left,-20.463,-8.509,0.76,real,-39.781,-2.613,-1.4041999999999997,20.463,8.508999999999999,-27.996494835852356,-21.381667721396145,0.11980550401719417,0.0673751746795816,0.0548036470000342,0.3461293168993262,0.23410178769081239
31.0,left,-16.657,-3.72,0.89,real,-39.781,-2.613,-1.4041999999999997,16.657,3.719999999999998,-33.3503273190669,-18.422506566325865,0.08863629482186483,0.030969188638771013,0.025097022841573217,0.2977184824996003,0.15842039907023722
31.0,left,-11.987,-0.243,0.88,real,-39.781,-2.613,-1.4041999999999997,11.987,0.24299999999999852,-37.55359890256548,-14.393742860751502,0.05477663971443256,0.007993301849367728,0.01401130446711671,0.23404409779875363,0.11836935611515638
31.0,left,-6.665,1.766,0.99,real,-39.781,-2.613,-1.4041999999999997,6.665,-1.766000000000001,-40.41731414759924,-9.478572467432345,0.026858484992014438,-0.0013307713496362248,0.012623338387441126,0.16388558506474704,0.11235363094907581
31.0,left,-1.902,3.412,0.81,real,-39.781,-2.613,-1.4041999999999997,1.9019999999999995,-3.4120000000000004,-42.830358001767436,-5.054467545771789,0.0143157540381002,-0.002267850791181442,0.015332513161553266,0.11964846024124255,0.1238245256867688
31.1,right,-12.896,-9.508,0.8,real,-39.735,-2.873,-1.3877,12.896000000000003,9.507999999999997,-28.037890256104163,-13.822269548205355,0.049019548708601056,0.03901385084743594,0.054178514980868266,0.2214035878403985,0.23276278693310978
31.1,right,-9.328,-6.243,0.96,real,-39.735,-2.873,-1.3877,9.328,6.242999999999999,-31.897958259562444,-10.908384854419825,0.03216837462175112,0.01918288615540813,0.031209381345848414,0.1793554421302881,0.17666177103677075
31.1,right,-5.653,-4.476,0.84,real,-39.735,-2.873,-1.3877,5.6530000000000005,4.475999999999999,-34.30454789342633,-7.616540335889389,0.019354255720885248,0.007846820050597723,0.02148311755700153,0.13911957346428735,0.1465712030277487
31.1,right,-1.693,-3.567,0.94,real,-39.735,-2.873,-1.3877,1.6930000000000005,3.567,-35.91937068162385,-3.8882393337279497,0.012813972765472484,0.0011800209559546752,0.01693493706977023,0.11319881962932513,0.1301343039700533
31.1,left,-20.669,-8.113,0.76,real,-39.735,-2.873,-1.3877,20.669,8.112999999999998,-27.994303265837278,-21.71933572332884,0.12069543913760894,0.06740248383465891,0.05448970736006069,0.3474124913379036,0.2334303051449419
31.1,left,-16.264,-3.161,0.8,real,-39.735,-2.873,-1.3877,16.264,3.1609999999999983,-33.6655692477782,-18.28960232813911,0.08489897993487683,0.028503076481656342,0.023721502977665305,0.2913742952541916,0.1540178657742838
31.1,left,-11.596,0.299,0.94,real,-39.735,-2.873,-1.3877,11.596,-0.29900000000000143,-37.91766026984912,-14.329609153899558,0.05248225658641814,0.006342307956875016,0.013506068032525822,0.22909006217297628,0.11621561010692937
31.1,left,-6.286,2.359,0.87,real,-39.735,-2.873,-1.3877,6.286,-2.359000000000001,-40.91004494877448,-9.483442221845644,0.025811167082385303,-0.00236613816708965,0.012920594962944088,0.1606585418905117,0.1136687950272373
31.1,left,-1.418,3.555,0.74,real,-39.735,-2.873,-1.3877,1.4179999999999995,-3.555,-42.97239454048723,-4.914574291869751,0.013769654288879433,-0.0020133344544420334,0.01569261365944028,0.11734417023814789,0.12527016268625296
31.2,right,-12.839,-9.382,0.83,real,-39.685,-3.133,-1.3713999999999997,12.839000000000002,9.381999999999998,-27.945772837563347,-13.859247742277319,0.04754699241416781,0.03835680614465833,0.05447919639529884,0.21805272851805318,0.2334077899199143
31.2,right,-5.311,-4.63,0.86,real,-39.685,-3.133,-1.3713999999999997,5.311000000000001,4.629999999999999,-34.094746865182614,-7.421670060597386,0.01810273884383158,0.007303133125827319,0.022019585856170525,0.13454641891864524,0.1483899789614195
31.2,right,-1.13,-3.746,0.89,real,-39.685,-3.133,-1.3713999999999997,1.1300000000000003,3.746,-35.78939425573604,-3.4986116590832714,0.012540718819687373,0.0004338605291513508,0.01712279997801289,0.11198535091558794,0.13085411716110767
31.2,left,-20.61,-7.775,0.84,real,-39.685,-3.133,-1.3713999999999997,20.61,7.774999999999998,-27.98167081618244,-21.79458650852612,0.11858457289023672,0.0665293209284158,0.05422284831438952,0.34436110827187894,0.2328580003229211
31.2,right,-9.111,-6.299,0.92,real,-39.685,-3.133,-1.3713999999999997,9.111,6.2989999999999995,-31.706120791542993,-10.815786511211446,0.030480122150729358,0.018673071623768224,0.031892727198587684,0.17458557257324947,0.17858534989911037
31.2,left,-11.791,0.226,0.88,real,-39.685,-3.133,-1.3713999999999997,11.791,-0.22600000000000145,-37.57098848416052,-14.735142574149743,0.05350449838941585,0.007471377053199086,0.013861350028988004,0.23131039403670525,0.11773423473649457
31.2,left,-6.411,2.556,0.81,real,-39.685,-3.133,-1.3713999999999997,6.411,-2.556000000000001,-40.92048041675592,-9.923261050932624,0.0265452039337888,-0.002555509174003841,0.012964972040933272,0.16292698958057503,0.1138638311358496
31.2,left,-0.919,3.265,0.97,real,-39.685,-3.133,-1.3713999999999997,0.9189999999999996,-3.265,-42.70327500476358,-4.680514780420328,0.01322949903009632,-0.0014228159345534312,0.01527506220035942,0.1150195593370811,0.1235923225785462
31.2,left,-16.397,-3.345,0.78,real,-39.685,-3.133,-1.3713999999999997,16.397,3.344999999999998,-33.158397420018844,-18.542545507995463,0.0848327150552989,0.030636003148308732,0.025475659605555288,0.2912605621351763,0.1596109633000042
31.3,right,-12.869,-9.082,0.84,real,-39.63,-3.393,-1.3550000000000006,12.869000000000002,9.081999999999999,-28.003067012312304,-14.018832405031597,0.04689386885521028,0.03763424766397487,0.0536799150364801,0.216549922316334,0.23168926396464748
31.3,right,-8.915,-6.563,0.87,real,-39.63,-3.393,-1.3550000000000006,8.915,6.562999999999999,-31.310293451356905,-10.695922493390237,0.02874607636647853,0.018508013477930355,0.03358487952242106,0.16954667901931472,0.18326177867308027
31.3,right,-5.189,-4.485,0.98,real,-39.63,-3.393,-1.3550000000000006,5.189000000000001,4.484999999999999,-34.137927780034616,-7.501295112413963,0.017641364246996746,0.006873105018266971,0.021688139630394978,0.1328207974942055,0.14726893640681654
31.3,right,-1.099,-3.063,0.78,real,-39.63,-3.393,-1.3550000000000006,1.0990000000000004,3.063,-36.40271887646382,-3.810644046607962,0.01255313341104523,0.0004105803875047628,0.015672697767513268,0.1120407667371356,0.12519064568694127
31.3,left,-20.561,-7.489,0.88,real,-39.63,-3.393,-1.3550000000000006,20.561,7.488999999999997,-27.912067057585674,-21.873527307333006,0.11653604291149584,0.0659660492451056,0.05432703927627817,0.34137375838147815,0.23308161505420835
31.3,left,-16.13,-2.699,0.89,real,-39.63,-3.393,-1.3550000000000006,16.13,2.698999999999998,-33.53975814794225,-18.57095951975904,0.08267491380355442,0.028158079908868896,0.02379858835842398,0.2875324569566963,0.15426791098094245
31.3,left,-10.92,0.311,0.83,real,-39.63,-3.393,-1.3550000000000006,10.92,-0.31100000000000133,-37.595537869801944,-14.126316581597226,0.04759320115325626,0.00665179194435894,0.01376082359593841,0.21815866050481758,0.11730653688494265
31.3,left,-5.685,2.503,0.93,real,-39.63,-3.393,-1.3550000000000006,5.685,-2.503000000000001,-40.85764326191834,-9.482098949883019,0.023794348142725397,-0.0022770906679785746,0.012959091737271692,0.15425416734313988,0.11383800655875739
31.3,left,-0.621,3.331,0.78,real,-39.63,-3.393,-1.3550000000000006,0.6209999999999996,-3.331,-42.750769575253074,-4.712848195125028,0.013030643774137308,-0.0012547025875716661,0.015466733352932324,0.11415184525068926,0.12436532214782513
31.4,right,-8.569,-6.299,0.84,real,-39.571,-3.652,-1.3388000000000002,8.569,6.2989999999999995,-31.47056283997216,-10.543159540776877,0.026965708743603226,0.017004186880226112,0.03248812340152455,0.16421238912945402,0.1802446210058002
31.4,right,-4.707,-4.176,0.76,real,-39.571,-3.652,-1.3388000000000002,4.707000000000001,4.175999999999999,-34.42464048680307,-7.272746989355578,0.016493479541665138,0.00567614403614087,0.020567804225080265,0.12842694242901345,0.14341479778976876
31.4,right,-1.07,-3.697,0.92,real,-39.571,-3.652,-1.3388000000000002,1.0700000000000005,3.697,-35.72702979734972,-3.8433167037580116,0.012511149641071652,0.0002240206276179356,0.017001063422206787,0.11185325047164098,0.13038812607828515
31.4,left,-20.437,-7.06,0.74,real,-39.571,-3.652,-1.3388000000000002,20.437,7.059999999999997,-28.001250191638473,-21.91823821075151,0.11413735194554378,0.0643766231244144,0.053275851845524136,0.33784219977016455,0.23081562305338896
31.4,right,-12.393,-8.862,0.9,real,-39.571,-3.652,-1.3388000000000002,12.393000000000002,8.861999999999998,-28.097010075971205,-13.675424974692321,0.043104648471002885,0.035033676519887307,0.052603662411381515,0.2076165900668896,0.229354883120856
31.4,left,-10.599,0.431,0.9,real,-39.571,-3.652,-1.3388000000000002,10.599,-0.43100000000000127,-37.553522407952514,-14.066141643245798,0.04553711141140217,0.006400108070520428,0.013739859708200873,0.21339426283619287,0.11721714767132356
31.4,left,-5.807,3.064,0.85,real,-39.571,-3.652,-1.3388000000000002,5.807,-3.064000000000001,-41.21776318347657,-10.007904028346095,0.024805797642981534,-0.0031883323617534157,0.013326071055605395,0.15749856393942624,0.11543860296974057
31.4,left,-0.674,2.941,0.71,real,-39.571,-3.652,-1.3388000000000002,0.6739999999999997,-2.941,-42.278242025975516,-4.984140237659665,0.013040573809321616,-0.0010985811353526852,0.014732591535404493,0.11419533181930694,0.1213778873411648
31.4,left,-15.671,-2.78,0.78,real,-39.571,-3.652,-1.3388000000000002,15.671,2.779999999999998,-33.26238880456594,-18.263983636209147,0.0775389410860505,0.028080061002660844,0.02462334968476707,0.27845814961327764,0.15691828983508285
31.5,right,-8.664,-5.743,0.87,real,-39.508,-3.911,-1.3225999999999998,8.664,5.742999999999999,-31.812619075809152,-10.898707594884003,0.027373889617177606,0.01638022840457005,0.030539120195971783,0.16545056547856707,0.1747544568701233
31.5,right,-4.601,-4.054,0.89,real,-39.508,-3.911,-1.3225999999999998,4.601000000000001,4.053999999999999,-34.44796333698421,-7.375122683874807,0.016155456635398767,0.0053395177605235706,0.020299422277057468,0.12710411730309434,0.14247604106325198
31.5,right,-0.48,-3.741,0.76,real,-39.508,-3.911,-1.3225999999999998,0.4800000000000004,3.741,-35.76372029974721,-3.4572924661470568,0.012562705709923854,-0.0005174869254737101,0.01677062732184091,0.11208347652497158,0.12950145683289016
31.5,left,-19.834,-6.973,0.99,real,-39.508,-3.911,-1.3225999999999998,19.834,6.972999999999997,-27.876332832840667,-21.424269366752384,0.10593069133889857,0.06205321702610174,0.0537134566073294,0.32546995458705336,0.2317616374798241
31.5,right,-12.575,-8.591,0.97,real,-39.508,-3.911,-1.3225999999999998,12.575000000000001,8.590999999999998,-28.09112966276775,-13.990234976069674,0.04344640802718263,0.03505336751135042,0.052205369773658424,0.2084380196297754,0.2284849443041235
31.5,left,-10.384,0.587,0.82,real,-39.508,-3.911,-1.3225999999999998,10.384,-0.5870000000000012,-37.526121155500675,-14.121003978732134,0.0442546207373499,0.0061639359970424405,0.013696490655325223,0.21036782248564037,0.1170320069695689
31.5,left,-5.34,2.448,0.92,real,-39.508,-3.911,-1.3225999999999998,5.34,-2.4480000000000004,-40.56918332788676,-9.68873259545777,0.02266880650242888,-0.0018676821307665645,0.012843033033498236,0.15056163688811597,0.11332710634926772
31.5,left,-0.506,3.571,0.95,real,-39.508,-3.911,-1.3225999999999998,0.5059999999999996,-3.571,-42.845272223422384,-5.278732103437453,0.013069845586606874,-0.0013904256857343819,0.01589264466197168,0.11432342536246398,0.12606603294294494
31.5,left,-15.373,-2.399,0.86,real,-39.508,-3.911,-1.3225999999999998,15.373,2.3989999999999982,-33.40604334424225,-18.223597771587574,0.07490107052260467,0.02660373984362876,0.023842096661804806,0.2736805994633245,0.15440886199245432
31.6,left,-5.241,2.95,0.8,real,-39.44,-4.169,-1.3065,5.241,-2.9500000000000006,-40.91845893265959,-9.998643229601539,0.022852352740633027,-0.0026254657070117187,0.013165845760030881,0.15116994655232577,0.11474251940771947
31.6,left,-10.27,1.004,0.85,real,-39.44,-4.169,-1.3065,10.27,-1.0040000000000013,-37.72630460513374,-14.344665289975598,0.04404138313589037,0.005311920300772517,0.01339458655507254,0.2098603896305598,0.11573498414512588
31.6,left,-15.286,-2.138,0.84,real,-39.44,-4.169,-1.3065,15.286,2.137999999999998,-33.38307550250936,-18.365707563082992,0.07389462913701111,0.026193582672739114,0.023675306095627315,0.27183566568243234,0.15386782020821416
31.6,left,-20.12,-6.759,0.86,real,-39.44,-4.169,-1.3065,20.12,6.758999999999998,-27.659746243998324,-21.824710193708114,0.10745667316407162,0.06335704955652893,0.05477312936261617,0.3278058467508956,0.23403659834012322
31.6,right,-0.426,-3.225,0.92,real,-39.44,-4.169,-1.3065,0.4260000000000004,3.225,-36.21569907261547,-3.737740762803491,0.012556654176108677,-0.00042357379694610503,0.01566684088945508,0.11205647761780073,0.1251672516653421
31.6,right,-4.637,-4.481,0.98,real,-39.44,-4.169,-1.3065,4.6370000000000005,4.480999999999999,-33.90327178839898,-7.474415361321685,0.015828182935878482,0.005574864983709417,0.021838164453507135,0.12581010665236114,0.14777741523489688
31.6,right,-8.221,-5.865,0.93,real,-39.44,-4.169,-1.3065,8.221,5.864999999999999,-31.631080373148563,-10.572424104444005,0.024990494728003923,0.015232048953762536,0.0310753503269679,0.1580838218414646,0.1762820192956953
31.6,right,-11.934,-8.616,0.91,real,-39.44,-4.169,-1.3065,11.934000000000001,8.615999999999998,-28.005657217664826,-13.437851985875032,0.03867019757349604,0.032284365981116704,0.052326993429283805,0.19664739401653925,0.22875094191999254
31.7,right,-8.31,-5.772,0.9,real,-39.368,-4.427,-1.2905,8.31,5.771999999999999,-31.522379017497684,-10.81592130166896,0.024933980574655415,0.015268978014654733,0.03125036624130088,0.15790497324231245,0.1767777311804314
31.7,right,-15.884,-11.716,0.98,real,-39.368,-4.427,-1.2905,15.884000000000002,11.715999999999998,-23.715077943473233,-16.449983951261757,0.05653313859645519,0.05732747287600099,0.08713558699431886,0.23776698382335423,0.29518737607546647
31.7,right,-12.157,-7.94,0.88,real,-39.368,-4.427,-1.2905,12.157000000000002,7.939999999999999,-28.37475275275609,-13.913029936752475,0.03991095011322295,0.03176622400368369,0.04931349910470366,0.19977725124053278,0.22206642948609692
31.7,right,-4.416,-3.804,0.89,real,-39.368,-4.427,-1.2905,4.416000000000001,3.8039999999999994,-34.4908126812091,-7.618318827291505,0.015602383601476309,0.004741270546129289,0.019745927415583273,0.124909501646097,0.14052020287340633
31.7,left,-9.778,1.429,0.99,real,-39.368,-4.427,-1.2905,9.778,-1.4290000000000012,-38.03624108281943,-14.218718091658381,0.0417060557784417,0.00397227788366865,0.013040264378893995,0.20422060566564212,0.11419397698168672
31.7,left,-19.676,-6.346,0.87,real,-39.368,-4.427,-1.2905,19.676,6.345999999999997,-27.8264851791645,-21.579554551449014,0.10212160677618003,0.06030408472229531,0.053077074714535426,0.3195647145355382,0.2303846234333694
31.7,left,-4.764,2.934,0.85,real,-39.368,-4.427,-1.2905,4.764,-2.9340000000000006,-40.86958128758475,-9.816740776398746,0.021348932114539313,-0.0024653116781579564,0.013186835608160663,0.1461127376875107,0.11483394797776772
31.7,right,-0.104,-3.336,0.81,real,-39.368,-4.427,-1.2905,0.1040000000000004,3.336,-36.13342178489437,-3.604068793662522,0.012706291897430437,-0.0008108421120047366,0.015687061337792074,0.11272218901986616,0.1252479993364847
31.7,left,-14.894,-1.757,0.82,real,-39.368,-4.427,-1.2905,14.894,1.7569999999999981,-33.55928709379715,-18.253682153478195,0.07073593683508277,0.024465438211701693,0.022778149531373346,0.26596228461021076,0.1509243172301049
31.8,left,-4.371,2.999,0.96,real,-39.291,-4.685,-1.2745999999999997,4.371,-2.9990000000000006,-40.88357822901454,-9.741019836241634,0.020287044306171412,-0.0024528141961560924,0.013272603473707838,0.1424325956590394,0.11520678571033842
31.8,left,-9.706,0.955,0.72,real,-39.291,-4.685,-1.2745999999999997,9.706,-0.9550000000000012,-37.37138430697589,-14.247088505713359,0.04035227187195049,0.005591420550000602,0.013622493127695427,0.2008787491795747,0.1167154365441668
31.8,left,-14.71,-1.884,0.83,real,-39.291,-4.685,-1.2745999999999997,14.71,1.8839999999999981,-33.195423442787195,-18.204523010637526,0.06817725891066406,0.025103326050680514,0.023818390867946893,0.2611077534480048,0.15433207984066985
31.8,left,-19.418,-5.589,0.87,real,-39.291,-4.685,-1.2745999999999997,19.418,5.588999999999998,-28.277571478017183,-21.626075443760215,0.09992528574451962,0.05683536082213896,0.04944878675286712,0.31610961033242824,0.2223708316143714
31.8,right,-0.098,-3.656,0.8,real,-39.291,-4.685,-1.2745999999999997,0.09800000000000045,3.656,-35.76560083963657,-3.711603492861805,0.012788625484185866,-0.0010453294542836103,0.01628592233833792,0.11308680508435043,0.1276163090609422
31.8,right,-3.962,-4.261,0.99,real,-39.291,-4.685,-1.2745999999999997,3.9620000000000006,4.260999999999999,-34.05910549280746,-7.230750354140915,0.014474179933169554,0.004057232529402916,0.02083821452698932,0.12030868602544686,0.14435447525791958
31.8,right,-8.154,-5.395,0.79,real,-39.291,-4.685,-1.2745999999999997,8.154,5.394999999999999,-31.750908124491843,-10.909207219308815,0.024301119099046385,0.014296041102967151,0.029818424591972925,0.15588816215173745,0.17268012216805073
31.8,right,-12.112,-8.332,0.96,real,-39.291,-4.685,-1.2745999999999997,12.112000000000002,8.331999999999999,-27.78652577096472,-13.837586558643583,0.03801777460665987,0.03207493078198828,0.052817041769027656,0.1949814724702321,0.22981958525988957
31.8,right,-15.982,-11.434,0.83,real,-39.291,-4.685,-1.2745999999999997,15.982000000000001,11.433999999999997,-23.690014384698983,-16.633637070024804,0.05599024431676396,0.05678393878862307,0.08664112647574146,0.23662257778319457,0.2943486478238714
31.9,right,-16.07,-11.423,0.99,real,-39.211,-4.941,-1.2587000000000004,16.07,11.422999999999998,-23.405458888599156,-16.7272080066414,0.054815873504469634,0.05674643430379445,0.08859810549827668,0.23412789988480576,0.29765433895422505
31.9,right,-11.819,-7.801,0.89,real,-39.211,-4.941,-1.2587000000000004,11.819000000000003,7.800999999999998,-28.157775337158643,-13.793716337529158,0.036373066325689464,0.029807163748161725,0.04971629214231521,0.19071724181544117,0.22297150522502918
31.9,right,-7.844,-5.394,0.91,real,-39.211,-4.941,-1.2587000000000004,7.844000000000001,5.393999999999999,-31.66903903053545,-10.749820597597541,0.02277853064110839,0.013345269597540385,0.029827011695499568,0.15092557981040983,0.17270498457050848
31.9,right,-3.694,-3.898,0.75,real,-39.211,-4.941,-1.2587000000000004,3.6940000000000004,3.8979999999999997,-34.3670458487354,-7.259652233614707,0.0141376697908486,0.0034212967631694832,0.01964751631072624,0.11890193350340691,0.14016959838255313
31.9,left,-14.354,-1.446,0.81,real,-39.211,-4.941,-1.2587000000000004,14.354,1.4459999999999982,-33.42739501909558,-18.15758599733144,0.0657100515614863,0.02328482705801106,0.022689487798089616,0.2563397190477634,0.15063030172607905
31.9,left,-9.276,1.591,0.92,real,-39.211,-4.941,-1.2587000000000004,9.276,-1.591000000000001,-37.876905623717285,-14.257418259995138,0.038939489369174934,0.0037860874313323696,0.013042160925936987,0.19733091336426467,0.11420228073877066
31.9,left,-3.973,2.625,0.99,real,-39.211,-4.941,-1.2587000000000004,3.9729999999999994,-2.6250000000000004,-40.48926443459077,-9.528089931019483,0.018909580653713683,-0.0017861300112906964,0.012997733095126106,0.13751211093468707,0.11400760104101
31.9,left,-19.69,-5.501,0.9,real,-39.211,-4.941,-1.2587000000000004,19.69,5.500999999999998,-27.92984195701371,-21.9907089186052,0.10105009780754032,0.05859030513997055,0.051267025010587226,0.31788378034674925,0.22642222728916706
32.0,left,-3.294,3.264,0.97,real,-39.126,-5.198,-1.2430000000000005,3.2939999999999996,-3.2640000000000002,-41.15567755995854,-9.367477305682419,0.01779563856354935,-0.002577886380011853,0.013754900255843094,0.13340029446575202,0.1172812868954084
32.0,left,-9.341,1.557,0.81,real,-39.126,-5.198,-1.2430000000000005,9.341,-1.557000000000001,-37.59269140663885,-14.54291812470954,0.03910149893097087,0.0043647580816458835,0.01321616690325344,0.1977409895064017,0.11496158881667146
32.0,left,-14.43,-1.212,0.99,real,-39.126,-5.198,-1.2430000000000005,14.43,1.2119999999999982,-33.332687627551536,-18.46944964784313,0.06615273121452504,0.023420729446181888,0.02272372124166442,0.25720173252628964,0.15074389288347445
32.0,left,-19.463,-5.548,0.85,real,-39.126,-5.198,-1.2430000000000005,19.463,5.547999999999997,-27.607149744081216,-21.83845557614694,0.0968500863613454,0.05838878685887101,0.0529178653267272,0.31120746514398623,0.2300388343882989
32.0,right,-3.654,-3.879,0.79,real,-39.126,-5.198,-1.2430000000000005,3.6540000000000004,3.8789999999999996,-34.27710811249538,-7.408566548035122,0.013988546119034708,0.0032651354500860706,0.0196620955313916,0.1182731842770571,0.1402215943832889
32.0,right,-7.795,-4.998,0.86,real,-39.126,-5.198,-1.2430000000000005,7.795000000000001,4.997999999999999,-31.884464335663566,-10.968804989093247,0.02264443595402699,0.012729817572159206,0.028474102074756147,0.15048068299295758,0.1687427096936521
32.0,right,-11.565,-7.845,0.91,real,-39.126,-5.198,-1.2430000000000005,11.565000000000001,7.844999999999998,-27.97527564404829,-13.621455130621005,0.034114024584841335,0.028612015690829842,0.05037575232362968,0.1846998229150243,0.2244454328419932
32.0,right,-15.666,-11.06,0.91,real,-39.126,-5.198,-1.2430000000000005,15.666000000000002,11.059999999999999,-23.611113508029725,-16.46900053860696,0.0511972451267065,0.05326797418173183,0.08582504068790658,0.22626808243034743,0.29295911094879196
32.1,right,-7.965,-5.373,0.82,real,-39.037,-5.454,-1.2272999999999998,7.965000000000001,5.372999999999999,-31.29541247857738,-11.144182479336983,0.0223629650820073,0.013418727374801445,0.030756400875607652,0.14954251931142293,0.17537502922482337
32.1,right,-15.579,-10.982,0.88,real,-39.037,-5.454,-1.2272999999999998,15.579000000000002,10.981999999999998,-23.449821596818303,-16.42438898250131,0.04916056561169349,0.05208883454018821,0.08650995152376129,0.22172182033280688,0.2941257410084355
32.1,right,-3.348,-3.933,0.87,real,-39.037,-5.454,-1.2272999999999998,3.3480000000000003,3.9329999999999994,-34.206210809865894,-7.2818590756629735,0.013517748629697221,0.0026897746900055013,0.019608717881690083,0.11626585324030965,0.14003113183035437
32.1,right,-11.412,-7.86,0.86,real,-39.037,-5.454,-1.2272999999999998,11.412000000000003,7.8599999999999985,-27.792810857818615,-13.552243916729747,0.03247730105156718,0.027737933542613086,0.051013358497646655,0.18021459722111074,0.22586137008715468
32.1,left,-13.554,-1.312,0.99,real,-39.037,-5.454,-1.2272999999999998,13.554,1.3119999999999985,-33.23691047090093,-17.77435800837116,0.05873828985891053,0.021767729531227374,0.02274765514448101,0.2423598354903521,0.1508232579693232
32.1,left,-8.707,1.91,0.79,real,-39.037,-5.454,-1.2272999999999998,8.707,-1.910000000000001,-37.90306925782222,-14.295614675608984,0.03631322830046247,0.0030540294540185417,0.012891677087555228,0.19056030095605556,0.11354152142522676
32.1,left,-18.842,-5.066,0.91,real,-39.037,-5.454,-1.2272999999999998,18.842,5.065999999999997,-27.9213090470101,-21.48917179944195,0.09082534960012978,0.05429566897251659,0.05013812972713775,0.30137244333238195,0.22391545218483191
32.1,left,-3.524,3.181,0.87,real,-39.037,-5.454,-1.2272999999999998,3.5239999999999996,-3.1810000000000005,-40.84535824828552,-9.843439308824959,0.018369122910853304,-0.002417957301449569,0.013496148419523095,0.13553273741370866,0.11617292464048193
32.2,right,-15.47,-11.008,0.89,real,-38.943,-5.709,-1.2118000000000004,15.470000000000002,11.007999999999997,-23.20161273525781,-16.32529365557549,0.04683214620986284,0.05090624154272282,0.08798160293170301,0.21640736172751343,0.29661692961074054
32.2,right,-11.45,-7.222,0.84,real,-38.943,-5.709,-1.2118000000000004,11.45,7.221999999999999,-28.158620514191867,-13.891722230778743,0.03289626872845797,0.026881164465640005,0.04792790167402437,0.18137328559757077,0.21892442000385515
32.2,right,-7.029,-5.112,0.86,real,-38.943,-5.709,-1.2118000000000004,7.029000000000001,5.111999999999999,-31.68735864977228,-10.493877594763076,0.01947423813052948,0.010575520389818904,0.02853639414402738,0.1395501276621755,0.16892718592348416
32.2,right,-3.03,-3.825,0.9,real,-38.943,-5.709,-1.2118000000000004,3.0300000000000002,3.8249999999999997,-34.29729984838931,-7.201981949430207,0.01317899131848062,0.0021128119281091148,0.019074420205473647,0.11479978797228077,0.13811017415626428
32.2,left,-3.31,2.979,0.85,real,-38.943,-5.709,-1.2118000000000004,3.3099999999999996,-2.9790000000000005,-40.56917058502688,-9.854613371793528,0.017735193041293083,-0.0020535723347025743,0.013305540368920983,0.13317354482513816,0.11534964399130578
32.2,left,-13.528,-0.894,0.74,real,-38.943,-5.709,-1.2118000000000004,13.528,0.8939999999999984,-33.35313645956286,-18.06049568268117,0.05897230451632034,0.021031771967512956,0.02201825902970064,0.24284213908693922,0.14838550815258422
32.2,left,-8.248,1.616,0.91,real,-38.943,-5.709,-1.2118000000000004,8.248,-1.6160000000000012,-37.558171089029635,-13.998946253585762,0.033434304514580744,0.003497058875419024,0.013084180896462513,0.18285049771488385,0.11438610447280086
32.2,left,-18.869,-4.5,0.84,real,-38.943,-5.709,-1.2118000000000004,18.869,4.499999999999997,-28.10054049929189,-21.7940935022307,0.09131380354512755,0.05312592512541521,0.0483105280227363,0.3021817392648463,0.21979656053436392
32.3,right,-10.984,-7.471,0.96,real,-38.845,-5.963,-1.1963000000000001,10.984000000000002,7.470999999999998,-27.873811117252533,-13.452800497949086,0.029588172009477012,0.025031048934906493,0.049165911979011004,0.17201212750697845,0.2217338764803678
32.3,right,-6.864,-4.955,0.85,real,-38.845,-5.963,-1.1963000000000001,6.864000000000001,4.954999999999999,-31.722543853725433,-10.538711905747093,0.018877822862022366,0.00992758385561968,0.027953066562452132,0.13739658970302854,0.16719170602171668
32.3,right,-2.879,-3.802,0.81,real,-38.845,-5.963,-1.1963000000000001,2.8790000000000004,3.8019999999999996,-34.253359899444646,-7.251676137348738,0.01300587437496149,0.0018024645592455404,0.01892230294346014,0.11404330043874339,0.1375583619539726
32.3,right,-15.781,-10.392,0.92,real,-38.845,-5.963,-1.1963000000000001,15.781000000000002,10.391999999999998,-23.400498946665415,-16.848817020947337,0.048597503523608185,0.0512141560087144,0.08516125132364177,0.22044841465433174,0.2918240074490818
32.3,left,-13.672,-0.653,0.84,real,-38.845,-5.963,-1.1963000000000001,13.672,0.6529999999999984,-33.23598843095341,-18.448550937716025,0.05998654023964147,0.021332863476096555,0.022083580142776275,0.24492149811652197,0.1486054512552493
