timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label,vehicle_x,vehicle_y,vehicle_yaw,rel_x_vehicle,rel_y_vehicle,global_x,global_y,cluster_id
15.2,right,-11.572,-4.425,0.89,real,-0.838,24.995,-3.1285000000000003,11.572,4.424999999999998,-12.351074855091777,20.41887539712331,21
15.2,right,-17.593,-6.093,0.78,real,-0.838,24.995,-3.1285000000000003,17.593,6.092999999999998,-18.349720887570136,18.67218974222381,23
15.3,left,-6.098,3.388,0.94,real,-1.256,24.988,-3.1220000000000003,6.098,-3.388000000000001,-7.419205275029692,28.255881383686713,20
15.3,left,-13.742,2.204,0.73,real,-1.256,24.988,-3.1220000000000003,13.742,-2.204000000000002,-15.038541945172602,26.922351966307556,22
15.3,left,-20.828,-0.167,0.82,real,-1.256,24.988,-3.1220000000000003,20.828,0.16699999999999746,-22.07673072027754,24.412982370973534,24
15.3,right,-5.087,-4.172,0.96,real,-1.256,24.988,-3.1220000000000003,5.087000000000001,4.171999999999999,-6.260288331386814,20.71713927921481,19
15.3,right,-11.283,-4.687,0.93,real,-1.256,24.988,-3.1220000000000003,11.283,4.6869999999999985,-12.445009562689398,20.08084980808156,21
15.3,right,-17.023,-5.748,0.85,real,-1.256,24.988,-3.1220000000000003,17.023,5.747999999999998,-18.16312140956969,18.907598809118745,23
15.4,right,-16.861,-6.033,0.79,real,-1.675,24.978,-3.1154000000000006,16.861,6.032999999999999,-18.372214331830254,18.505485530574514,23
15.4,right,-5.02,-3.651,0.96,real,-1.675,24.978,-3.1154000000000006,5.0200000000000005,3.6509999999999994,-6.597659656012751,21.196780235021453,19
15.4,right,-10.875,-4.436,0.82,real,-1.675,24.978,-3.1154000000000006,10.875,4.435999999999999,-12.430092462397571,20.25870904422296,21
15.4,left,-13.07,2.237,0.84,real,-1.675,24.978,-3.1154000000000006,13.07,-2.237000000000002,-14.799103152864948,26.87193385126312,22
15.4,left,-6.063,3.342,0.72,real,-1.675,24.978,-3.1154000000000006,6.063,-3.342000000000001,-7.823446182429951,28.160065766410646,20
15.4,left,-19.971,0.381,0.97,real,-1.675,24.978,-3.1154000000000006,19.971,-0.38100000000000245,-21.649128048413903,24.835835638907064,24
15.5,right,-16.354,-6.158,0.86,real,-2.093,24.966,-3.1088000000000005,16.354,6.157999999999999,-18.236306614243425,18.275115786495444,23
15.5,right,-10.826,-4.499,0.93,real,-2.093,24.966,-3.1088000000000005,10.826,4.498999999999999,-12.765671900142582,20.114469157893883,21
15.5,right,-4.53,-3.864,0.92,real,-2.093,24.966,-3.1088000000000005,4.530000000000001,3.8639999999999994,-6.493876427323761,20.95555330774413,19
15.5,right,-21.495,-7.793,0.86,real,-2.093,24.966,-3.1088000000000005,21.495,7.7929999999999975,-23.320936274134468,16.47243799449924,25
15.5,left,-12.799,2.357,0.95,real,-2.093,24.966,-3.1088000000000005,12.799,-2.357000000000002,-14.962397294765832,26.902094850329885,22
15.5,left,-5.385,3.538,0.94,real,-2.093,24.966,-3.1088000000000005,5.385,-3.5380000000000003,-7.591104473297091,28.325541069954426,20
15.5,left,-19.387,0.4,0.88,real,-2.093,24.966,-3.1088000000000005,19.387,-0.4000000000000024,-21.482691660704138,24.730147709740773,24
15.6,left,-5.206,3.095,0.87,real,-2.512,24.951,-3.1023000000000005,5.206,-3.0950000000000006,-7.835561185008447,27.8391061804358,20
15.6,left,-11.926,2.326,0.79,real,-2.512,24.951,-3.1023000000000005,11.926,-2.3260000000000014,-14.52016602992312,26.806721045254502,22
15.6,left,-19.259,0.173,0.9,real,-2.512,24.951,-3.1023000000000005,19.259,-0.17300000000000235,-21.76293068610957,24.367323960912486,24
15.6,right,-3.831,-3.414,0.74,real,-2.512,24.951,-3.1023000000000005,3.8310000000000004,3.4139999999999997,-6.205932411874943,21.389143695135953,19
15.6,right,-9.808,-4.645,0.94,real,-2.512,24.951,-3.1023000000000005,9.808,4.644999999999999,-12.129962211381267,19.92430208780735,21
15.6,right,-15.951,-5.68,0.88,real,-2.512,24.951,-3.1023000000000005,15.951,5.679999999999998,-18.227563261177856,18.648788294263927,23
15.6,right,-21.265,-7.902,0.91,real,-2.512,24.951,-3.1023000000000005,21.265,7.9019999999999975,-23.45017580113411,16.219755923649725,25
15.7,right,-15.457,-5.737,0.85,real,-2.93,24.933,-3.0957000000000003,15.457,5.736999999999998,-18.10753184326206,18.492926619457958,23
15.7,right,-20.866,-7.393,0.85,real,-2.93,24.933,-3.0957000000000003,20.866,7.392999999999997,-23.434865238981697,16.590523956809946,25
15.7,right,-9.656,-4.386,0.95,real,-2.93,24.933,-3.0957000000000003,9.656,4.385999999999999,-12.374618831176294,20.108634017428805,21
15.7,right,-3.546,-3.708,0.86,real,-2.93,24.933,-3.0957000000000003,3.5460000000000003,3.7079999999999997,-6.302156244533022,21.066225858359847,19
15.7,left,-18.742,0.536,0.7,real,-2.93,24.933,-3.0957000000000003,18.742,-0.5360000000000024,-21.67685669516062,24.608617430937826,24
15.7,left,-11.67,2.636,0.79,real,-2.93,24.933,-3.0957000000000003,11.67,-2.6360000000000015,-14.708643430285615,27.030845309404267,22
15.7,left,-4.119,3.104,0.82,real,-2.93,24.933,-3.0957000000000003,4.119,-3.1040000000000005,-7.187063973421431,27.84476635844934,20
15.8,right,-15.274,-5.316,0.88,real,-3.347,24.912,-3.0892000000000004,15.274,5.315999999999998,-18.321649363338366,18.803415184752705,23
15.8,right,-9.319,-4.339,0.89,real,-3.347,24.912,-3.0892000000000004,9.319,4.3389999999999995,-12.425984909584802,20.09093009680097,21
15.8,right,-3.197,-3.379,0.98,real,-3.347,24.912,-3.0892000000000004,3.1970000000000005,3.3789999999999996,-6.362659342398184,21.370213906712245,19
15.8,right,-20.453,-7.358,0.89,real,-3.347,24.912,-3.0892000000000004,20.453,7.357999999999997,-23.386605977659173,16.492999746990932,25
15.8,left,-11.548,2.074,0.93,real,-3.347,24.912,-3.0892000000000004,11.548,-2.074000000000001,-14.987766709632892,26.378400495056727,22
15.8,left,-4.01,3.472,0.92,real,-3.347,24.912,-3.0892000000000004,4.01,-3.4720000000000004,-7.5333216359989486,28.169237350879897,20
15.8,left,-18.191,0.911,0.79,real,-3.347,24.912,-3.0892000000000004,18.191,-0.9110000000000023,-21.560746526914826,24.86911115182119,24
15.9,left,-3.718,3.477,0.92,real,-3.764,24.889,-3.0826000000000002,3.7179999999999995,-3.4770000000000003,-7.680530813006068,28.14074405370011,20
15.9,left,-10.986,2.765,0.99,real,-3.764,24.889,-3.0826000000000002,10.986,-2.7650000000000015,-14.893909265270564,27.00147266179813,22
15.9,left,-17.959,0.83,0.88,real,-3.764,24.889,-3.0826000000000002,17.959,-0.8300000000000022,-21.74069471315649,24.658721494768752,24
15.9,right,-2.693,-3.387,0.96,real,-3.764,24.889,-3.0826000000000002,2.6930000000000005,3.3869999999999996,-6.2526231147807065,21.349116810884972,19
15.9,right,-8.841,-3.834,0.76,real,-3.764,24.889,-3.0826000000000002,8.841,3.833999999999999,-12.363573863756063,20.540417890644857,21
15.9,right,-14.765,-5.259,0.99,real,-3.764,24.889,-3.0826000000000002,14.765,5.258999999999999,-18.19325291786146,18.76862695316808,23
15.9,right,-19.941,-7.074,0.94,real,-3.764,24.889,-3.0826000000000002,19.941,7.073999999999997,-23.253239371776385,16.651615359860806,25
16.0,right,-14.555,-5.361,0.74,real,-4.181,24.863,-3.0760000000000005,14.555,5.360999999999998,-18.353310416481488,18.559511802272464,23
16.0,right,-19.715,-7.15,0.77,real,-4.181,24.863,-3.0760000000000005,19.715,7.149999999999998,-23.384953082410693,16.436143468138972,25
16.0,right,-8.569,-4.101,0.98,real,-4.181,24.863,-3.0760000000000005,8.569,4.100999999999999,-12.462770365227454,20.209158402175646,21
16.0,left,-3.44,3.595,0.79,real,-4.181,24.863,-3.0760000000000005,3.4399999999999995,-3.5950000000000006,-7.84923906918168,28.224792249876415,20
16.0,left,-17.637,1.041,0.71,real,-4.181,24.863,-3.0760000000000005,17.637,-1.0410000000000021,-21.848305920352683,24.745733139075742,24
16.0,left,-10.778,2.666,0.89,real,-4.181,24.863,-3.0760000000000005,10.778,-2.6660000000000013,-15.110567346561728,26.81681616765027,22
16.0,right,-2.356,-3.764,0.99,real,-4.181,24.863,-3.0760000000000005,2.3560000000000003,3.7639999999999993,-6.2852198449125565,20.952668704025683,19
16.1,right,-13.872,-5.378,0.87,real,-4.597,24.834,-3.0694000000000004,13.872,5.377999999999998,-18.044951865010987,18.469421566486314,23
16.1,right,-8.116,-4.07,0.93,real,-4.597,24.834,-3.0694000000000004,8.116,4.069999999999999,-12.398290841559556,20.189194599835318,21
16.1,right,-2.302,-3.633,0.79,real,-4.597,24.834,-3.0694000000000004,2.3020000000000005,3.6329999999999996,-6.630955697839824,21.044419915185202,19
16.1,right,-19.432,-6.879,0.8,real,-4.597,24.834,-3.0694000000000004,19.432,6.878999999999997,-23.482202338519404,16.571288723840027,25
16.1,left,-10.391,2.793,0.92,real,-4.597,24.834,-3.0694000000000004,10.391,-2.7930000000000015,-15.162392940973252,26.87022248362811,22
16.1,left,-2.65,3.397,0.78,real,-4.597,24.834,-3.0694000000000004,2.6499999999999995,-3.3970000000000002,-7.485122869514862,28.031007239682957,20
16.1,left,-17.283,1.123,0.91,real,-4.597,24.834,-3.0694000000000004,17.283,-1.1230000000000022,-21.915983913329274,24.70745273672687,24
16.2,left,-2.053,3.659,0.79,real,-5.013,24.803,-3.0628000000000006,2.0529999999999995,-3.6590000000000003,-7.347634596299373,28.289053829441258,20
16.2,left,-9.535,2.378,0.95,real,-5.013,24.803,-3.0628000000000006,9.535,-2.3780000000000014,-14.705592441086731,26.423111345244017,22
16.2,left,-16.943,1.001,0.87,real,-5.013,24.803,-3.0628000000000006,16.943,-1.0010000000000019,-21.98222360300085,24.4672913296341,24
16.2,right,-1.679,-3.533,0.81,real,-5.013,24.803,-3.0628000000000006,1.6790000000000005,3.533,-6.408704346197225,21.148805235348537,19
16.2,right,-7.6,-4.16,0.79,real,-5.013,24.803,-3.0628000000000006,7.6000000000000005,4.159999999999999,-12.261982341710773,20.057701799721606,21
16.2,right,-13.718,-5.239,0.93,real,-5.013,24.803,-3.0628000000000006,13.718,5.238999999999998,-18.276071697451524,18.500494613389023,23
16.2,right,-19.114,-6.639,0.92,real,-5.013,24.803,-3.0628000000000006,19.114,6.638999999999998,-23.545134804344492,16.68011279201763,25
16.3,right,-13.435,-4.938,0.79,real,-5.429,24.769,-3.0562000000000005,13.435,4.937999999999998,-18.393889735583798,18.70313624088425,23
16.3,right,-18.811,-6.624,0.88,real,-5.429,24.769,-3.0562000000000005,18.811,6.623999999999997,-23.60650389575893,16.56476639047444,25
16.3,right,-7.318,-3.846,0.99,real,-5.429,24.769,-3.0562000000000005,7.3180000000000005,3.845999999999999,-12.392313971169862,20.31286955544268,21
16.3,left,-1.811,3.193,0.82,real,-5.429,24.769,-3.0562000000000005,1.8109999999999995,-3.193,-7.505728687800289,27.7959073255168,20
16.3,left,-16.198,1.393,0.87,real,-5.429,24.769,-3.0562000000000005,16.198,-1.393000000000002,-21.68678619168474,24.775414473096426,24
16.3,left,-9.221,2.984,0.96,real,-5.429,24.769,-3.0562000000000005,9.221,-2.9840000000000013,-14.870903208884414,26.95567802706713,22
16.3,right,-1.455,-3.513,0.71,real,-5.429,24.769,-3.0562000000000005,1.4550000000000005,3.513,-6.579078413000691,21.144705083198964,19
16.4,left,-1.457,3.58,0.93,real,-5.843,24.732,-3.0496000000000003,1.4569999999999996,-3.58,-7.622708697669287,28.163018209138546,20
16.4,left,-9.101,2.66,0.77,real,-5.843,24.732,-3.0496000000000003,9.101,-2.6600000000000015,-15.14987333763084,26.544707830097344,22
16.4,left,-16.371,1.651,0.79,real,-5.843,24.732,-3.0496000000000003,16.371,-1.651000000000002,-22.296443573836612,24.87213051978318,24
16.4,right,-0.874,-3.481,0.91,real,-5.843,24.732,-3.0496000000000003,0.8740000000000004,3.481,-6.393529472367999,21.185430629459756,19
16.4,right,-7.265,-4.067,0.82,real,-5.843,24.732,-3.0496000000000003,7.265000000000001,4.066999999999999,-12.703674451629706,20.0148122711985,21
16.4,right,-12.929,-5.128,0.95,real,-5.843,24.732,-3.0496000000000003,12.929,5.127999999999998,-18.246258529623606,18.437986745539916,23
16.4,right,-18.506,-6.755,0.93,real,-5.843,24.732,-3.0496000000000003,18.506,6.754999999999997,-23.650216038922203,16.305546538243277,25
16.5,right,-6.599,-3.487,0.82,real,-6.257,24.692,-3.0429000000000004,6.599,3.486999999999999,-12.480305270685536,20.571752251640973,21
16.5,right,-18.041,-6.707,0.96,real,-6.257,24.692,-3.0429000000000004,18.041,6.706999999999998,-23.54935187066543,16.240012258581185,25
16.5,right,-12.572,-4.783,0.96,real,-6.257,24.692,-3.0429000000000004,12.572,4.782999999999999,-18.296541506492645,18.693524084115964,23
16.5,right,-0.235,-3.546,0.85,real,-6.257,24.692,-3.0429000000000004,0.23500000000000043,3.546,-6.141460146684084,21.14010029107018,19
16.5,left,-0.865,3.601,0.84,real,-6.257,24.692,-3.0429000000000004,0.8649999999999995,-3.601,-7.472606356698761,28.190246301442134,20
16.5,left,-15.536,1.532,0.88,real,-6.257,24.692,-3.0429000000000004,15.536,-1.532000000000002,-21.86835102611627,24.685743852743116,24
16.5,left,-21.883,-0.836,0.88,real,-6.257,24.692,-3.0429000000000004,21.883,0.8359999999999973,-27.951140457241483,21.703881056336925,26
16.5,left,-8.172,3.045,0.84,real,-6.257,24.692,-3.0429000000000004,8.172,-3.045000000000001,-14.689265186384212,26.91697479232751,22
16.6,left,-0.221,3.628,0.87,real,-6.671,24.65,-3.0363000000000007,0.22099999999999956,-3.628,-7.272072360331433,28.23468088086591,20
16.6,left,-7.992,3.029,0.89,real,-6.671,24.65,-3.0363000000000007,7.992,-3.029000000000001,-14.937081555400184,26.822280073902277,22
16.6,left,-15.008,1.662,0.88,real,-6.671,24.65,-3.0363000000000007,15.008,-1.6620000000000017,-21.770556632926354,24.725481713346667,24
16.6,left,-21.309,-0.474,0.75,real,-6.671,24.65,-3.0363000000000007,21.309,0.47399999999999737,-27.812170968622492,21.93908740910491,26
16.6,right,0.175,-3.279,0.85,real,-6.671,24.65,-3.0363000000000007,-0.1749999999999996,3.279,-6.152352158623194,21.40755178659162,19
16.6,right,-6.452,-3.81,0.89,real,-6.671,24.65,-3.0363000000000007,6.452000000000001,3.809999999999999,-12.686843677635641,20.183006733131187,21
16.6,right,-11.979,-4.831,0.99,real,-6.671,24.65,-3.0363000000000007,11.979,4.830999999999999,-18.07592904286782,18.586783400937247,23
16.6,right,-17.542,-6.221,0.8,real,-6.671,24.65,-3.0363000000000007,17.542,6.220999999999998,-23.462033796555612,16.61982011142171,25
16.7,right,-17.19,-6.217,0.9,real,-7.083,24.605,-3.0296000000000003,17.19,6.216999999999998,-23.47050730338078,16.505815264383614,25
16.7,right,-11.686,-4.798,0.85,real,-7.083,24.605,-3.0296000000000003,11.686,4.797999999999998,-18.159573384968738,18.5310456004838,23
16.7,right,-5.461,-3.753,0.8,real,-7.083,24.605,-3.0296000000000003,5.461000000000001,3.7529999999999992,-12.090358510719197,20.265196923231652,21
16.7,right,-22.057,-8.763,0.83,real,-7.083,24.605,-3.0296000000000003,22.057,8.762999999999996,-28.022479742524997,13.431835447717365,27
16.7,left,-14.495,1.911,0.87,real,-7.083,24.605,-3.0296000000000003,14.495,-1.9110000000000018,-21.700765115399882,24.884086063783723,24
16.7,left,-7.691,3.3,0.85,real,-7.083,24.605,-3.0296000000000003,7.691,-3.3000000000000007,-15.094622449200408,27.02479063794124,22
16.7,left,-0.128,3.758,0.88,real,-7.083,24.605,-3.0296000000000003,0.12799999999999953,-3.758,-7.630187291613049,28.325152425358024,20
16.7,left,-21.246,-0.818,0.78,real,-7.083,24.605,-3.0296000000000003,21.246,0.8179999999999974,-28.104483159776088,21.417699298269735,26
16.8,right,-16.638,-6.122,0.95,real,-7.495,24.557,-3.0229000000000004,16.638,6.121999999999998,-23.29100841109555,16.50789779685966,25
16.8,right,-11.241,-4.427,0.77,real,-7.495,24.557,-3.0229000000000004,11.241,4.426999999999998,-18.132692125513135,18.830053497473905,23
16.8,right,-5.362,-3.702,0.84,real,-7.495,24.557,-3.0229000000000004,5.362000000000001,3.7019999999999995,-12.380905315115552,20.246109459551818,21
16.8,right,-21.474,-8.021,0.99,real,-7.495,24.557,-3.0229000000000004,21.474,8.020999999999999,-27.868115239720034,14.049607724602293,27
16.8,left,-14.014,1.561,0.75,real,-7.495,24.557,-3.0229000000000004,14.014,-1.5610000000000017,-21.595246102544856,24.447561214971216,24
16.8,left,-7.223,2.598,0.94,real,-7.495,24.557,-3.0229000000000004,7.223,-2.5980000000000008,-14.974821075294297,26.28141575079308,22
16.8,left,-20.599,-0.355,0.83,real,-7.495,24.557,-3.0229000000000004,20.599,0.3549999999999975,-27.907034438376016,21.765284382937324,26
16.9,left,-6.389,3.101,0.84,real,-7.906,24.507,-3.0162000000000004,6.389,-3.101000000000001,-14.63266207718045,26.78461702211377,22
16.9,left,-13.712,1.868,0.9,real,-7.906,24.507,-3.0162000000000004,13.712,-1.8680000000000019,-21.743962245347202,24.645451783467745,24
16.9,left,-20.155,-0.049,0.91,real,-7.906,24.507,-3.0162000000000004,20.155,0.04899999999999753,-27.89662762256518,21.93771347336775,26
16.9,right,-5.237,-3.679,0.85,real,-7.906,24.507,-3.0162000000000004,5.237000000000001,3.6789999999999994,-12.641770800473,20.20192335429585,21
16.9,right,-11.039,-4.873,0.87,real,-7.906,24.507,-3.0162000000000004,11.039,4.872999999999998,-18.248890400360587,18.29167473368217,23
16.9,right,-16.236,-5.906,0.89,real,-7.906,24.507,-3.0162000000000004,16.236,5.905999999999998,-23.275895429519302,16.616825953399918,25
16.9,right,-21.414,-8.385,0.9,real,-7.906,24.507,-3.0162000000000004,21.414,8.384999999999998,-28.103206636911416,13.509706466320848,27
17.0,right,-10.649,-4.397,0.83,real,-8.316,24.454,-3.0095000000000005,10.649,4.396999999999999,-18.293106808325334,18.692737140585564,23
17.0,right,-16.234,-6.02,0.99,real,-8.316,24.454,-3.0095000000000005,16.234,6.019999999999998,-23.615689296798088,16.348282053917615,25
17.0,right,-4.503,-3.529,0.99,real,-8.316,24.454,-3.0095000000000005,4.503,3.5289999999999995,-12.314971319209652,20.362658118888298,21
17.0,right,-20.857,-8.116,0.99,real,-8.316,24.454,-3.0095000000000005,20.857,8.115999999999998,-27.922354015303767,13.66165144991223,27
17.0,left,-13.514,1.938,0.93,real,-8.316,24.454,-3.0095000000000005,13.514,-1.9380000000000015,-21.967523781352202,24.595203566439423,24
17.0,left,-19.867,-0.205,0.99,real,-8.316,24.454,-3.0095000000000005,19.867,0.20499999999999755,-27.982927190920247,21.634126090222836,26
17.0,left,-6.205,3.037,0.96,real,-8.316,24.454,-3.0095000000000005,6.205,-3.037000000000001,-14.866944577520433,26.647289570999604,22
17.1,right,-20.268,-7.852,0.99,real,-8.726,24.398,-3.0028000000000006,20.268,7.851999999999998,-27.712793463087053,13.81748006995522,27
17.1,left,-5.856,3.532,0.92,real,-8.726,24.398,-3.0028000000000006,5.856,-3.532000000000001,-15.014330545437966,27.085872569768117,22
17.1,left,-13.1,2.11,0.99,real,-8.726,24.398,-3.0028000000000006,13.1,-2.1100000000000017,-21.99194032428421,24.675357733856657,24
17.1,left,-19.296,-0.045,0.84,real,-8.726,24.398,-3.0028000000000006,19.296,0.04499999999999763,-27.830219229253053,21.683879766731398,26
17.1,right,-4.232,-3.57,0.9,real,-8.726,24.398,-3.0028000000000006,4.232,3.5699999999999994,-12.423403533845294,20.276843474471235,21
17.1,right,-10.337,-4.745,0.81,real,-8.726,24.398,-3.0028000000000006,10.337,4.744999999999999,-18.307138047353654,18.26853120429248,23
17.1,right,-15.686,-5.861,0.91,real,-8.726,24.398,-3.0028000000000006,15.686,5.860999999999998,-23.450304946140573,16.42324226994573,25
17.2,right,-19.997,-7.698,0.77,real,-9.134,24.339,-2.9960000000000004,19.997,7.697999999999998,-27.802616803600024,13.82130255044656,27
17.2,right,-15.361,-5.537,0.78,real,-9.134,24.339,-2.9960000000000004,15.361,5.536999999999998,-23.529180598662677,16.63202487795077,25
17.2,right,-9.909,-4.378,0.99,real,-9.134,24.339,-2.9960000000000004,9.909,4.377999999999999,-18.30300859743491,18.5697325993533,23
17.2,left,-5.406,3.096,0.93,real,-9.134,24.339,-2.9960000000000004,5.406,-3.0960000000000005,-14.931969134648915,26.61794842277277,22
17.2,left,-18.652,0.209,0.78,real,-9.134,24.339,-2.9960000000000004,18.652,-0.20900000000000227,-27.618985147835545,21.839778304291627,26
17.2,left,-12.6,1.99,0.95,real,-9.134,24.339,-2.9960000000000004,12.6,-1.9900000000000015,-21.889400125285626,24.47995262985645,24
17.2,right,-3.743,-3.583,0.96,real,-9.134,24.339,-2.9960000000000004,3.7430000000000003,3.5829999999999997,-12.317581948908161,20.25087769574024,21
17.3,right,-9.729,-4.283,0.86,real,-9.541,24.278,-2.9893000000000005,9.729,4.2829999999999995,-18.507644282358434,18.56863748622941,23
17.3,right,-14.799,-5.538,0.91,real,-9.541,24.278,-2.9893000000000005,14.799,5.5379999999999985,-23.328574109607747,16.559020457853634,25
17.3,right,-19.713,-7.43,0.93,real,-9.541,24.278,-2.9893000000000005,19.713,7.429999999999997,-27.898673640842375,13.943442075428628,27
17.3,right,-3.22,-3.502,0.86,real,-9.541,24.278,-2.9893000000000005,3.2200000000000006,3.5019999999999993,-12.192461625719591,20.328043639818734,21
17.3,left,-12.36,2.328,0.99,real,-9.541,24.278,-2.9893000000000005,12.36,-2.328000000000001,-22.11111216900547,24.703985984065824,24
17.3,left,-5.032,3.131,0.9,real,-9.541,24.278,-2.9893000000000005,5.032,-3.1310000000000002,-14.989746227284346,26.609383612933442,22
17.3,left,-18.48,0.314,0.85,real,-9.541,24.278,-2.9893000000000005,18.48,-0.3140000000000023,-27.854745332183956,21.78486384088025,26
17.4,right,-14.41,-5.254,0.78,real,-9.948,24.215,-2.9825000000000004,14.41,5.253999999999998,-23.34367115507412,16.744483933146572,25
17.4,right,-9.317,-4.177,0.74,real,-9.948,24.215,-2.9825000000000004,9.317,4.176999999999999,-18.485609350438313,18.614728169159257,23
17.4,right,-3.136,-3.713,0.82,real,-9.948,24.215,-2.9825000000000004,3.1360000000000006,3.7129999999999996,-12.456174504445706,20.05207727008433,21
17.4,right,-19.525,-7.475,0.92,real,-9.948,24.215,-2.9825000000000004,19.525,7.474999999999997,-28.042219923929597,13.741201484443717,27
17.4,left,-11.585,2.517,0.9,real,-9.948,24.215,-2.9825000000000004,11.585,-2.5170000000000012,-21.78544720090259,24.864890579900543,24
17.4,left,-4.312,3.359,0.98,real,-9.948,24.215,-2.9825000000000004,4.312,-3.3590000000000004,-14.73768641038584,26.848463326147755,22
17.4,left,-17.961,0.659,0.94,real,-9.948,24.215,-2.9825000000000004,17.961,-0.6590000000000023,-27.78657867315241,22.020253335404732,26
17.5,left,-3.908,3.151,0.84,real,-10.353,24.148,-2.9757000000000002,3.9079999999999995,-3.1510000000000002,-14.727681842307753,26.61040203431179,22
17.5,left,-10.886,2.162,0.99,real,-10.353,24.148,-2.9757000000000002,10.886,-2.1620000000000013,-21.446566931717083,24.482683031409156,24
17.5,left,-17.828,0.621,0.98,real,-10.353,24.148,-2.9757000000000002,17.828,-0.6210000000000022,-28.038792949800964,21.816487028393265,26
17.5,right,-3.079,-3.479,0.89,real,-10.353,24.148,-2.9757000000000002,3.0790000000000006,3.4789999999999996,-12.815232466884702,20.208318124642688,21
17.5,right,-8.715,-4.22,0.95,real,-10.353,24.148,-2.9757000000000002,8.715,4.219999999999999,-18.25149434866456,18.546802625856323,23
17.5,right,-14.239,-5.655,0.87,real,-10.353,24.148,-2.9757000000000002,14.239,5.6549999999999985,-23.4626916801971,16.21930968884703,25
17.5,right,-18.791,-7.241,0.74,real,-10.353,24.148,-2.9757000000000002,18.791,7.240999999999997,-27.690298215281622,13.903398856256402,27
17.6,right,-14.159,-5.822,0.89,real,-10.757,24.079,-2.9688000000000003,14.159,5.821999999999998,-23.704150407862095,15.90928389010999,25
17.6,right,-18.547,-6.96,0.94,real,-10.757,24.079,-2.9688000000000003,18.547,6.959999999999997,-27.83114532935492,14.03378371203151,27
17.6,right,-8.363,-4.09,0.88,real,-10.757,24.079,-2.9688000000000003,8.363,4.089999999999999,-18.292251624564862,18.612021679712587,23
17.6,left,-10.805,2.233,0.9,real,-10.757,24.079,-2.9688000000000003,10.805,-2.2330000000000014,-21.785025679878057,24.420999420979204,24
17.6,left,-17.195,0.506,0.9,real,-10.757,24.079,-2.9688000000000003,17.195,-0.5060000000000021,-27.782938556800577,21.62105832859047,26
17.6,right,-2.238,-3.508,0.89,real,-10.757,24.079,-2.9688000000000003,2.2380000000000004,3.5079999999999996,-12.358527964051703,20.238451057418953,21
17.6,left,-3.346,3.493,0.82,real,-10.757,24.079,-2.9688000000000003,3.3459999999999996,-3.4930000000000003,-14.65373864628694,26.944692398449952,22
17.7,left,-3.157,3.461,0.93,real,-11.16,24.007,-2.9620000000000006,3.1569999999999996,-3.4610000000000003,-14.884458765057804,26.84840403803896,22
17.7,left,-10.378,2.364,0.74,real,-11.16,24.007,-2.9620000000000006,10.378,-2.364000000000001,-21.79336430116282,24.479169078568404,24
17.7,left,-16.652,0.484,0.86,real,-11.16,24.007,-2.9620000000000006,16.652,-0.48400000000000204,-27.630634530356062,21.508688937013115,26
17.7,right,-2.225,-3.648,0.99,real,-11.16,24.007,-2.9620000000000006,2.2250000000000005,3.6479999999999997,-12.697576459252087,20.020223403305145,21
17.7,right,-7.814,-3.97,0.85,real,-11.16,24.007,-2.9620000000000006,7.814000000000001,3.9699999999999993,-18.13916751986522,18.70504595175908,23
17.7,right,-13.498,-5.353,0.91,real,-11.16,24.007,-2.9620000000000006,13.498,5.352999999999998,-23.48470550182501,16.328963317795086,25
17.7,right,-18.658,-6.916,0.99,real,-11.16,24.007,-2.9620000000000006,18.658,6.915999999999998,-28.282518034950435,13.869377194687257,27
17.8,left,-4.685,-4.028,0.37,ghost,-11.561,23.933,-2.9551000000000003,4.6850000000000005,4.027999999999999,-15.417919227536531,19.106180853578724,-1
17.8,right,-18.146,-7.105,0.86,real,-11.561,23.933,-2.9551000000000003,18.146,7.104999999999998,-28.074996018377767,13.586682949715716,27
17.8,right,-13.349,-5.117,0.89,real,-11.561,23.933,-2.9551000000000003,13.349,5.116999999999998,-23.729775241833252,16.42964081136015,25
17.8,right,-7.573,-4.213,0.92,real,-11.561,23.933,-2.9551000000000003,7.573000000000001,4.212999999999999,-18.221541503995926,18.388914424041808,23
17.8,left,-2.632,3.661,0.83,real,-11.561,23.933,-2.9551000000000003,2.6319999999999997,-3.6610000000000005,-14.826161530915776,27.042512048059592,22
17.8,left,-16.204,0.783,0.86,real,-11.561,23.933,-2.9551000000000003,16.204,-0.783000000000002,-27.629210935711466,21.697982701301292,26
17.8,left,-10.1,2.674,0.89,real,-11.561,23.933,-2.9551000000000003,10.1,-2.6740000000000013,-21.981667660986574,24.687957945364293,24
17.8,right,-1.366,-3.553,0.91,real,-11.561,23.933,-2.9551000000000003,1.3660000000000005,3.553,-12.24454015626188,20.18833207683545,21
17.9,right,-17.437,-7.019,0.9,real,-11.962,23.856,-2.9482000000000004,17.437,7.018999999999998,-27.724959454541274,13.616642635668596,27
17.9,right,-4.287,7.328,0.36,ghost,-11.962,23.856,-2.9482000000000004,4.286999999999999,-7.328000000000001,-17.57744504881854,30.223474374011992,-1
17.9,right,-21.851,-9.287,0.86,real,-11.962,23.856,-2.9482000000000004,21.851,9.286999999999997,-31.620787450058128,10.542599007262012,28
